sec of day,sec,lon,lat,speed[km/h],alt[m],true_north[D],pad_pressure,d_gap[m],t_gap[s],grade[D],acc[m/s2],VSP[kW/t],temp[C],humd,pressure[hPa],v_wind[km/h],d_wind[D],trac_power[kW]
39506.0,971,118.81560017832506,31.95182951772527,34.16,9.57,351.5,0,9.075306,1.0,-0.004597,-0.217,-1.093,7,0.55,1027,6,238,-1.787
39507.0,972,118.81558521363912,31.951910047707415,33.38,9.625,351.2,0,8.905772,1.0,-0.00512,-0.2517,-1.453,7,0.55,1027,6,238,-2.42
39508.0,973,118.81557046109187,31.951989064290295,32.47,9.68,351.0,0,8.813382,1.0,-0.006546,-0.1866,-0.9688,7,0.55,1027,6,238,-1.188
39509.0,974,118.81555552159891,31.95206721489492,31.8,9.766,351.0,0,8.777346,1.0,-0.007805,-0.05643,0.08026,7,0.55,1027,6,238,1.152
39510.0,975,118.8155394302062,31.952144872021208,31.6,9.86,351.0,0,8.503896,1.0,-0.009224,-0.01302,0.3352,7,0.55,1027,6,238,1.91
39511.0,976,118.81552343559122,31.952220048660273,31.55,9.96,350.0,0,7.2707624,1.0,-0.01432,-0.408,-3.564,7,0.55,1027,6,238,-5.137
39512.0,977,118.8155091753891,31.95228423250579,30.08,10.125,349.5,0,6.51017,1.0,-0.02164,-0.7637,-6.996,7,0.55,1027,6,238,-10.984
39513.0,978,118.81549707652077,31.952341806295287,27.33,10.35,349.5,0,6.1533427,1.0,-0.02782,-0.868,-7.645,7,0.55,1027,6,238,-11.66
39514.0,979,118.8154863892933,31.952396333849887,24.2,10.59,349.8,0,5.7766542,1.0,-0.02846,-0.2605,-2.762,7,0.55,1027,6,238,-2.072
39515.0,980,118.81547638491594,31.952447527429744,23.27,10.74,349.8,0,5.138665,1.0,-0.02467,-0.799,-5.902,7,0.55,1027,6,238,-9.06
39516.0,981,118.81546739384467,31.952493054096813,20.39,10.78,349.8,0,5.03172,1.0,-0.01438,-0.6206,-3.62,7,0.55,1027,6,238,-5.9
39517.0,982,118.81545803711022,31.952537552135563,18.16,10.73,350.0,0,5.330685,1.0,-0.006424,0.1085,0.833,7,0.55,1027,6,238,2.213
39518.0,983,118.81544849959587,31.952584749759108,18.55,10.67,350.2,0,5.832108,1.0,-0.0016985,0.3213,2.188,7,0.55,1027,6,238,4.496
39519.0,984,118.81543898306974,31.952636514490294,19.7,10.625,350.5,0,6.445538,1.0,-0.0003488,0.4775,3.26,7,0.55,1027,6,238,6.527
39520.0,985,118.81542921606218,31.952693819621132,21.42,10.61,351.2,0,7.025351,1.0,-0.002893,0.1432,1.422,7,0.55,1027,6,238,3.066
39521.0,986,118.81541827656828,31.952756243108865,21.94,10.67,351.5,0,7.388642,1.0,-2.223e-05,0.846,5.918,7,0.55,1027,6,238,11.85
39522.0,987,118.81540552692023,31.952821728896303,24.98,10.625,351.0,0,7.2156277,1.0,0.0006337,0.3342,3.262,7,0.55,1027,6,238,6.324
39523.0,988,118.81539234911756,31.95288557633669,26.19,10.61,350.5,0,7.1299853,1.0,0.0007777,-0.03473,0.7607,7,0.55,1027,6,238,1.195
39524.0,989,118.81537874558389,31.952948577478466,26.06,10.6,350.0,0,7.267963,1.0,0.000534,-0.1476,-0.0788,7,0.55,1027,6,238,-0.4714
39525.0,990,118.81536540129625,31.953012877445367,25.53,10.6,350.0,0,7.5190196,1.0,-0.002443,0.2257,2.357,7,0.55,1027,6,238,4.9
39526.0,991,118.81535341114146,31.953079651402387,26.34,10.67,350.2,0,7.7184286,1.0,-0.00774,0.06946,0.9185,7,0.55,1027,6,238,2.732
39527.0,992,118.81534288642013,31.95314840975356,26.6,10.83,350.2,0,8.173024,1.0,-0.012,0.2778,2.162,7,0.55,1027,6,238,5.88
39528.0,993,118.81533339108962,31.953221385898484,27.6,11.016,352.2,0,8.678148,1.0,-0.01007,0.5645,4.598,7,0.55,1027,6,238,10.58
39529.0,994,118.81532353475923,31.9532988931635,29.62,11.08,353.8,0,8.992083,1.0,-0.009674,0.4253,3.854,7,0.55,1027,6,238,9.07
39530.0,995,118.81531005062381,31.953378856081976,31.16,11.164,353.2,0,9.241822,1.0,-0.00861,0.2778,2.89,7,0.55,1027,6,238,6.984
39531.0,996,118.81529196178153,31.953460445766325,32.16,11.23,351.2,0,9.405272,1.0,-0.00742,0.2344,2.719,7,0.55,1027,6,238,6.45
39532.0,997,118.8152706785027,31.95354298233078,33.0,11.27,349.0,0,9.445125,1.0,-0.01237,0.06076,0.77,7,0.55,1027,6,238,3.398
39533.0,998,118.81524810551441,31.95362563938408,33.22,11.5,348.2,0,9.38397,1.0,-0.01321,0.1389,1.424,7,0.55,1027,6,238,4.89
39534.0,999,118.8152250579332,31.95370763744081,33.72,11.64,347.2,0,9.235418,1.0,-0.01295,-0.09546,-0.7163,7,0.55,1027,6,238,0.521
39535.0,1000,118.81520208517195,31.953788278353766,33.38,11.75,346.5,0,9.127198,1.0,-0.01045,-0.09546,-0.489,7,0.55,1027,6,238,0.5166
39536.0,1001,118.81517885082559,31.953867864123264,33.03,11.79,346.5,0,9.020474,1.0,-0.01,-0.1042,-0.5293,7,0.55,1027,6,238,0.3416
39537.0,1002,118.81515600396196,31.953946543580845,32.66,11.87,346.0,0,8.815879,1.0,-0.007965,-0.09546,-0.2703,7,0.55,1027,6,238,0.4968
39538.0,1003,118.81513631695714,31.95402395630964,32.3,11.89,346.5,0,8.3001995,1.0,-0.006203,-0.2344,-1.365,7,0.55,1027,6,238,-2.045
39539.0,1004,118.81512035932761,31.954097278643502,31.47,11.9,348.5,0,7.4578233,1.0,-0.004833,-0.06946,0.2147,7,0.55,1027,6,238,0.916
39540.0,1005,118.81510690294988,31.95416329335817,31.22,11.9,349.2,0,6.6941385,1.0,-0.003769,-1.254,-9.98,7,0.55,1027,6,238,-19.95
39541.0,1006,118.81509551745975,31.954222646822547,26.7,11.9,350.0,0,6.1136937,1.0,-0.002888,-0.7207,-4.57,7,0.55,1027,6,238,-9.12
39542.0,1007,118.81508542721609,31.954276895673797,24.11,11.9,350.2,0,5.5693765,1.0,-0.00222,-0.56,-3.037,7,0.55,1027,6,238,-6.08
39543.0,1008,118.81507640042369,31.95432633651887,22.1,11.9,350.8,0,4.975499,1.0,-0.005978,-0.1649,-0.604,7,0.55,1027,6,238,-0.6777
39544.0,1009,118.81506847056758,31.954370522870793,21.5,11.97,350.8,0,4.3174767,1.0,-0.001566,-0.916,-4.82,7,0.55,1027,6,238,-9.766
39545.0,1010,118.81506138866061,31.954408839133208,18.2,11.92,350.8,0,3.6694112,1.0,-1.216e-05,-0.76,-3.236,7,0.55,1027,6,238,-6.688
39546.0,1011,118.81505525070119,31.954441388014164,15.47,11.91,351.0,0,3.0317192,1.0,0.000763,-0.664,-2.322,7,0.55,1027,6,238,-4.863
39547.0,1012,118.81504981402509,31.954468228914475,13.08,11.9,350.2,0,1.740441,1.0,0.00901,-0.957,-2.742,7,0.55,1027,6,238,-6.27
39548.0,1013,118.81504681769,31.954483655479663,9.63,11.85,349.8,0,0.52154523,1.0,0.05695,-1.046,-1.011,7,0.55,1027,6,238,-5.066
39549.0,1014,118.81504629829354,31.95448831982791,5.867,11.79,349.5,0,0.12285158,1.0,0.3115,-1.071,3.326,7,0.55,1027,6,238,-3.027
39550.0,1015,118.81504698191097,31.95448738095176,2.012,11.73,349.2,0,0.15352815,1.0,0.2079,-0.391,0.97,7,0.55,1027,6,238,-0.2866
39551.0,1016,118.81504766533946,31.95448612961057,0.604,11.71,349.2,0,0.08095455,1.0,0.2996,-0.11743,0.4832,7,0.55,1027,6,238,0.01258
39552.0,1017,118.81504847898613,31.954485900982164,0.1812,11.7,349.2,0,0.07395,1.0,0.481,-0.03522,0.2317,7,0.55,1027,6,238,0.01535
39553.0,1018,118.81504924698243,31.954486030172852,0.05435,11.63,349.0,0,0.09025091,1.0,0.3608,-0.010574,0.05365,7,0.55,1027,6,238,0.00473
39554.0,1019,118.81505010919497,31.954486379622402,0.0163,11.61,349.0,0,0.13029136,1.0,0.1982,-0.003168,0.0092,7,0.55,1027,6,238,0.001231
39555.0,1020,118.81505138152168,31.954486831856553,0.00489,11.6,349.0,0,0.105759844,1.0,0.1716,-0.000951,0.002413,7,0.55,1027,6,238,0.0003629
39556.0,1021,118.81505234033139,31.95448732256328,0.001467,11.6,349.0,0,0.09080427,1.0,0.3574,-0.0002851,0.00144,7,0.55,1027,6,238,0.0001358
39557.0,1022,118.81505319713708,31.95448769255113,0.0004401,11.53,349.0,0,0.052524142,1.0,0.53,-8.56e-05,0.0006185,7,0.55,1027,6,238,4.81e-05
39558.0,1023,118.81505374924917,31.954487748947354,0.0001321,11.51,349.0,0,0.0484673,1.0,0.458,-2.57e-05,0.0001628,7,0.55,1027,6,238,1.353e-05
39559.0,1024,118.81505422508343,31.95448758595836,3.964e-05,11.5,349.0,0,0.02921127,1.0,0.52,-7.7e-06,5.48e-05,7,0.55,1027,6,238,4.3e-06
39560.0,1025,118.8150544181007,31.954487380925887,1.186e-05,11.5,349.0,0,0.021098662,1.0,0.5063,-2.3e-06,1.603e-05,7,0.55,1027,6,238,1.25e-06
39561.0,1026,118.81505441530165,31.954487191408266,3.6e-06,11.5,349.0,0,0.010850368,1.0,0.647,-7e-07,5.96e-06,7,0.55,1027,6,238,4e-07
39562.0,1027,118.81505451851255,31.95448714860897,1.1e-06,11.5,349.0,0,0.020941537,1.0,0.2673,-2.4e-07,8e-07,7,0.55,1027,6,238,1e-07
39563.0,1028,118.8150546688,31.954487010299008,3e-07,11.5,349.0,0,0.03387489,1.0,0.118,-6e-08,1e-07,7,0.55,1027,6,238,0.0
39564.0,1029,118.81505496729007,31.95448684159767,1e-07,11.5,349.0,0,0.045306165,1.0,-0.3835,-6e-08,-1e-07,7,0.55,1027,6,238,0.0
39565.0,1030,118.81505544519663,31.95448680664775,0.0,11.57,349.0,0,0.051062584,1.0,-0.3704,0.0,0.0,7,0.55,1027,6,238,0.0
39566.0,1031,118.81505596439214,31.954486678782445,0.0,11.59,349.0,0,0.04462615,1.0,-0.3015,0.0,0.0,7,0.55,1027,6,238,0.0
39567.0,1032,118.81505636865667,31.954486471286422,0.0,11.59,349.0,0,0.03446347,1.0,-0.3367,0.0,0.0,7,0.55,1027,6,238,0.0
39568.0,1033,118.81505669137137,31.95448632681292,0.0,11.6,349.0,0,0.030316142,1.0,-0.2715,0.0,0.0,7,0.55,1027,6,238,0.0
39569.0,1034,118.81505701105299,31.954486302419657,0.0,11.6,349.0,0,0.022804007,1.0,-0.2537,0.0,0.0,7,0.55,1027,6,238,0.0
39570.0,1035,118.81505720305404,31.954486178219664,0.0,11.6,349.0,0,0.018501386,1.0,-0.22,0.0,0.0,7,0.55,1027,6,238,0.0
39571.0,1036,118.8150572233082,31.954486012909726,0.0,11.6,349.0,0,0.035697054,1.0,-0.08093,0.0,0.0,7,0.55,1027,6,238,0.0
39572.0,1037,118.81505733591152,31.95448570680088,0.0,11.6,349.0,0,0.038940985,1.0,-0.052,0.0,0.0,7,0.55,1027,6,238,0.0
39573.0,1038,118.81505735347706,31.95448535730571,0.0,11.6,349.0,0,0.022861136,1.0,-0.06198,0.0,0.0,7,0.55,1027,6,238,0.0
39574.0,1039,118.81505734669716,31.954485152021206,0.0,11.6,349.0,0,0.0056356234,1.0,-0.1744,0.0,0.0,7,0.55,1027,6,238,0.0
39575.0,1040,118.81505740548184,31.954485160695683,0.0,11.6,349.0,0,0.03888353,1.0,-0.01788,0.0,0.0,7,0.55,1027,6,238,0.0
39576.0,1041,118.81505763091297,31.95448486842275,0.0,11.6,349.0,0,0.028468,1.0,-0.01709,0.0,0.0,7,0.55,1027,6,238,0.0
39577.0,1042,118.81505781906772,31.954484668640283,0.0,11.6,349.0,0,0.4913932,1.0,-0.0006933,0.0,0.0,7,0.55,1027,6,238,0.0
39578.0,1043,118.81505690386065,31.954489014063622,0.0,11.6,349.0,0,1.337853,1.0,-0.0001782,0.6514,0.0,7,0.55,1027,6,238,0.0
39579.0,1044,118.81505471898414,31.954500888366177,2.346,11.6,349.0,0,2.4333606,1.0,0.0086,0.977,0.7603,7,0.55,1027,6,238,1.432
39580.0,1045,118.8150500563251,31.954522386643625,5.863,11.53,351.0,0,3.4381948,1.0,0.006306,1.004,1.91,7,0.55,1027,6,238,3.666
39581.0,1046,118.8150433058756,31.954552736761414,9.48,11.51,350.0,0,4.051073,1.0,0.004326,0.6987,2.242,7,0.55,1027,6,238,4.297
39582.0,1047,118.8150360120229,31.954588598101193,11.99,11.5,350.2,0,4.240334,1.0,0.002892,0.6035,2.479,7,0.55,1027,6,238,4.797
39583.0,1048,118.81502901387289,31.954626224039842,14.164,11.5,350.8,0,4.0631866,1.0,-0.003078,0.1758,1.024,7,0.55,1027,6,238,2.248
39584.0,1049,118.81502248723005,31.954662301747938,14.8,11.57,350.5,0,3.6531773,1.0,-0.02164,0.05426,-0.1736,7,0.55,1027,6,238,1.311
39585.0,1050,118.81501543723638,31.954694569039656,14.99,11.805,350.5,0,3.0996916,1.0,-0.0375,-0.5664,-3.406,7,0.55,1027,6,238,-3.943
39586.0,1051,118.81500523539549,31.9547210344753,12.95,12.01,346.2,0,2.613932,1.0,-0.06244,-0.5425,-3.744,7,0.55,1027,6,238,-3.27
39587.0,1052,118.81499119073042,31.95474126743145,11.0,12.28,334.2,0,2.466819,1.0,0.02867,-0.1194,0.835,7,0.55,1027,6,238,-0.05664
39588.0,1053,118.81497418291832,31.95475808457625,10.57,11.664,326.2,0,2.6044686,1.0,0.1201,0.00651,3.795,7,0.55,1027,6,238,0.791
39589.0,1054,118.81495346679239,31.95477352608243,10.59,10.78,319.2,0,2.996383,1.0,0.1688,0.04556,5.31,7,0.55,1027,6,238,1.078
39590.0,1055,118.81492721090298,31.95478863396215,10.76,9.81,312.5,0,3.8458517,1.0,0.1893,0.04556,5.98,7,0.55,1027,6,238,1.119
39591.0,1056,118.81489119961327,31.95480475808053,10.92,8.55,306.2,0,5.5151772,1.0,0.1063,0.768,5.824,7,0.55,1027,6,238,5.504
39592.0,1057,118.81483775313644,31.954824712533593,13.69,8.305,299.8,0,6.525382,1.0,0.05377,0.23,3.31,7,0.55,1027,6,238,2.69
39593.0,1058,118.8147739666649,31.954847231124912,14.516,8.51,297.8,0,7.320812,1.0,0.031,1.767,8.81,7,0.55,1027,6,238,15.41
39594.0,1059,118.81470003286292,31.95486697482948,20.88,8.57,293.2,0,7.958785,1.0,0.01909,1.129,8.34,7,0.55,1027,6,238,14.695
39595.0,1060,118.81461687451065,31.95487851807999,24.94,8.59,286.2,0,8.692334,1.0,0.0098,0.8594,7.516,7,0.55,1027,6,238,13.82
39596.0,1061,118.814525085955,31.95488417495074,28.03,8.664,277.2,0,9.379283,1.0,0.003363,0.625,6.17,7,0.55,1027,6,238,11.89
39597.0,1062,118.81442598905315,31.954889606735723,30.28,8.76,273.5,0,10.145351,1.0,-0.000827,0.6943,6.94,7,0.55,1027,6,238,14.08
39598.0,1063,118.81431892435036,31.95489695327461,32.78,8.86,273.8,0,10.907438,1.0,-0.001398,0.7207,7.746,7,0.55,1027,6,238,15.805
39599.0,1064,118.81420389269385,31.954905606672533,35.38,8.89,273.8,0,11.670135,1.0,-0.002922,0.7725,8.78,7,0.55,1027,6,238,18.17
39600.0,1065,118.81408074057244,31.9549140967681,38.16,8.97,274.0,0,12.368795,1.0,-0.004204,0.6074,7.652,7,0.55,1027,6,238,16.16
39601.0,1066,118.81395031083213,31.954924039333182,40.34,9.06,274.2,0,12.573286,1.0,-0.00513,0.547,7.367,7,0.55,1027,6,238,15.79
39602.0,1067,118.8138178455779,31.95493522915061,42.3,9.16,274.8,0,12.252389,1.0,-0.0079,-0.06076,0.3242,7,0.55,1027,6,238,2.137
39603.0,1068,118.8136887499739,31.954946038118845,42.1,9.33,275.2,0,12.036474,1.0,-0.008545,-0.01736,0.749,7,0.55,1027,6,238,3.143
39604.0,1069,118.81356182176204,31.954955687267056,42.03,9.445,275.5,0,11.811556,1.0,-0.01244,-0.3733,-3.855,7,0.55,1027,6,238,-5.324
39605.0,1070,118.81343730736182,31.954965545719418,40.7,9.695,275.0,0,11.675526,1.0,-0.01604,-0.2864,-3.188,7,0.55,1027,6,238,-3.232
39606.0,1071,118.81331419020252,31.954974950567735,39.66,9.98,274.5,0,11.753306,1.0,-0.01694,0.09546,0.9775,7,0.55,1027,6,238,5.344
39607.0,1072,118.81319020660783,31.954983971803394,40.0,10.2,274.2,0,12.030844,1.0,-0.01685,0.1823,1.97,7,0.55,1027,6,238,7.367
39608.0,1073,118.8130632536543,31.954992784238453,40.66,10.414,274.2,0,12.345501,1.0,-0.01472,0.06076,0.883,7,0.55,1027,6,238,4.74
39609.0,1074,118.8129331392231,31.955003346297865,40.88,10.55,274.2,0,12.71426,1.0,-0.01258,0.6772,8.125,7,0.55,1027,6,238,19.0
39610.0,1075,118.81279914293128,31.955014265192276,43.3,10.66,275.0,0,13.004227,1.0,-0.00933,0.46,6.46,7,0.55,1027,6,238,14.95
39611.0,1076,118.81266199239201,31.95502452800483,44.97,10.69,275.2,0,12.308695,1.0,-0.006332,-0.217,-1.33,7,0.55,1027,6,238,-1.546
39612.0,1077,118.81253216006955,31.955034074270866,44.2,10.664,275.2,0,11.13324,1.0,-0.003637,-0.434,-3.672,7,0.55,1027,6,238,-6.96
39613.0,1078,118.81241469118189,31.955042356244437,42.62,10.62,275.0,0,10.145603,1.0,-0.002562,-1.476,-15.8,7,0.55,1027,6,238,-31.83
39614.0,1079,118.81230756187523,31.955049023344902,37.3,10.61,274.2,0,10.152289,1.0,-0.001561,-0.4426,-3.154,7,0.55,1027,6,238,-6.336
39615.0,1080,118.81220035410982,31.95505560342907,35.72,10.6,274.0,0,10.483889,1.0,0.0009537,0.3125,4.684,7,0.55,1027,6,238,9.1
39616.0,1081,118.81208969489117,31.955062963847045,36.84,10.53,274.0,0,10.652613,1.0,0.001317,0.3213,4.98,7,0.55,1027,6,238,9.62
39617.0,1082,118.81197730865071,31.95507100487663,38.0,10.51,274.8,0,10.376958,1.0,-0.0008607,0.03473,1.917,7,0.55,1027,6,238,3.81
39618.0,1083,118.81186771481768,31.955077569684473,38.12,10.57,274.5,0,9.708616,1.0,-0.0013685,-0.538,-4.195,7,0.55,1027,6,238,-8.49
39619.0,1084,118.81176509649217,31.95508261579857,36.2,10.59,273.5,0,9.557095,1.0,-0.00318,-0.5034,-3.854,7,0.55,1027,6,238,-7.43
39620.0,1085,118.81166412894169,31.955088257696627,34.38,10.664,272.5,0,10.067489,1.0,-0.001881,0.2864,3.967,7,0.55,1027,6,238,8.2
39621.0,1086,118.81155781705138,31.95509478784665,35.4,10.66,272.8,0,10.783637,1.0,-0.0001421,0.521,6.58,7,0.55,1027,6,238,13.17
39622.0,1087,118.8114439229567,31.95510154736835,37.28,10.62,273.2,0,11.472575,1.0,0.002153,0.6426,8.46,7,0.55,1027,6,238,16.52
39623.0,1088,118.81132269512045,31.955108005649848,39.6,10.53,273.5,0,12.112076,1.0,0.00375,0.547,8.17,7,0.55,1027,6,238,15.5
39624.0,1089,118.81119469608282,31.955114635546735,41.56,10.44,273.2,0,12.673299,1.0,0.004726,0.599,9.34,7,0.55,1027,6,238,17.6
39625.0,1090,118.81106076692046,31.955121584153655,43.72,10.34,273.2,0,13.138562,1.0,0.005512,0.547,9.35,7,0.55,1027,6,238,17.33
39626.0,1091,118.81092184540317,31.955127649671724,45.7,10.24,273.2,0,13.110561,1.0,0.00458,0.46,8.625,7,0.55,1027,6,238,15.98
39627.0,1092,118.81078310220128,31.955131272344847,47.34,10.21,272.5,0,12.517117,1.0,0.00411,-0.1909,0.3726,7,0.55,1027,6,238,-0.73
39628.0,1093,118.81065058381007,31.955132457322332,46.66,10.18,271.2,0,11.948537,1.0,0.003798,-0.3906,-2.285,7,0.55,1027,6,238,-6.016
39629.0,1094,118.81052408413004,31.955131394622263,45.25,10.15,270.2,0,11.727185,1.0,0.003508,-0.4426,-2.953,7,0.55,1027,6,238,-7.24
39630.0,1095,118.81039998301253,31.955128087814586,43.66,10.12,269.0,0,11.8023,1.0,0.004623,-0.1302,1.021,7,0.55,1027,6,238,0.6333
39631.0,1096,118.8102751692728,31.955123002069453,43.2,10.03,267.5,0,11.821807,1.0,0.00561,-0.1649,0.696,7,0.55,1027,6,238,-0.2345
39632.0,1097,118.8101501343761,31.955118178010373,42.6,9.94,267.5,0,12.117303,1.0,0.004414,-0.00868,2.379,7,0.55,1027,6,238,3.488
39633.0,1098,118.81002192334289,31.955114295235433,42.56,9.914,267.5,0,12.649365,1.0,0.006477,0.3733,7.13,7,0.55,1027,6,238,12.664
39634.0,1099,118.80988802209595,31.95511211419973,43.9,9.766,268.2,0,13.301648,1.0,0.008545,0.5645,9.98,7,0.55,1027,6,238,17.88
39635.0,1100,118.80974723339109,31.95510915173136,45.94,9.58,269.0,0,13.857815,1.0,0.008446,0.599,10.94,7,0.55,1027,6,238,19.72
39636.0,1101,118.80960066848975,31.955103421161606,48.1,9.45,268.2,0,14.198961,1.0,0.00808,0.486,9.97,7,0.55,1027,6,238,17.7
39637.0,1102,118.80945057285723,31.955096266300796,49.84,9.34,266.8,0,14.458564,1.0,0.006203,0.3037,7.625,7,0.55,1027,6,238,13.336
39638.0,1103,118.80929769804129,31.955089529442326,50.94,9.31,267.0,0,14.672668,1.0,0.005875,0.2517,7.055,7,0.55,1027,6,238,12.21
39639.0,1104,118.80914256318648,31.955082631854715,51.84,9.234,267.2,0,14.880391,1.0,0.004528,0.06946,4.406,7,0.55,1027,6,238,7.152
39640.0,1105,118.808985243467,31.955075454732402,52.1,9.21,267.2,0,15.027244,1.0,0.0047,0.02605,3.834,7,0.55,1027,6,238,5.934
39641.0,1106,118.80882636093276,31.955068370530068,52.2,9.13,267.2,0,14.850948,1.0,0.00238,0.00868,3.264,7,0.55,1027,6,238,5.426
39642.0,1107,118.80866934430044,31.95506133842209,52.22,9.18,267.2,0,14.422938,1.0,0.002853,0.0,3.207,7,0.55,1027,6,238,5.18
39643.0,1108,118.80851685545662,31.955054468861015,52.22,9.125,267.2,0,14.043683,1.0,0.003887,0.0,3.355,7,0.55,1027,6,238,5.184
39644.0,1109,118.80836833559522,31.9550484668027,52.22,9.04,267.2,0,13.652118,1.0,0.003487,0.0,3.297,7,0.55,1027,6,238,5.184
39645.0,1110,118.80822395388064,31.955042683697446,52.22,9.01,267.2,0,12.860841,1.0,0.004414,0.0,3.43,7,0.55,1027,6,238,5.188
39646.0,1111,118.80808793508437,31.955037334726853,52.22,8.93,267.2,0,11.982206,1.0,0.005466,-1.641,-20.22,7,0.55,1027,6,238,-43.16
39647.0,1112,118.80796123280572,31.955031931392174,46.3,8.84,267.2,0,11.385641,1.0,0.006702,-0.9116,-8.62,7,0.55,1027,6,238,-19.58
39648.0,1113,118.80784086715897,31.955026337857714,43.03,8.74,267.2,0,10.70965,1.0,0.007835,-0.5645,-3.824,7,0.55,1027,6,238,-9.93
39649.0,1114,118.80772767401032,31.955020686382177,41.0,8.64,267.2,0,9.965262,1.0,0.00895,-0.79,-6.15,7,0.55,1027,6,238,-14.77
39650.0,1115,118.80762233921223,31.95501556340485,38.16,8.54,266.8,0,9.45256,1.0,0.00958,-0.738,-5.176,7,0.55,1027,6,238,-12.74
39651.0,1116,118.80752245170252,31.95501030706016,35.5,8.445,267.0,0,9.091742,1.0,0.005684,-0.3906,-1.826,7,0.55,1027,6,238,-5.01
39652.0,1117,118.80742635583725,31.955005550501713,34.1,8.484,266.8,0,8.6313305,1.0,0.003918,-0.4426,-2.44,7,0.55,1027,6,238,-5.867
39653.0,1118,118.80733508179472,31.95500173736556,32.5,8.49,267.2,0,7.9690776,1.0,0.005325,-0.512,-2.857,7,0.55,1027,6,238,-6.914
39654.0,1119,118.80725079878816,31.954998432146507,30.66,8.43,267.8,0,7.1926017,1.0,0.006084,-0.7944,-5.066,7,0.55,1027,6,238,-11.45
39655.0,1120,118.80717474924539,31.954995081488153,27.8,8.38,267.8,0,6.1911335,1.0,0.006462,-0.881,-5.277,7,0.55,1027,6,238,-11.805
39656.0,1121,118.80710931976176,31.954991725761644,24.62,8.35,267.2,0,4.8890147,1.0,0.008125,-0.903,-4.746,7,0.55,1027,6,238,-10.82
39657.0,1122,118.80705767782298,31.95498872791242,21.38,8.31,266.8,0,3.2470188,1.0,0.01578,-1.22,-5.586,7,0.55,1027,6,238,-13.25
39658.0,1123,118.80702339205098,31.954986593231375,16.98,8.234,266.5,0,1.3324838,1.0,0.048,-1.868,-6.04,7,0.55,1027,6,238,-16.73
39659.0,1124,118.80700931768628,31.954985770447543,10.26,8.14,266.8,0,0.06315401,1.0,0.709,-1.764,13.48,7,0.55,1027,6,238,-8.875
39660.0,1125,118.80700991357024,31.954985513081944,3.91,8.11,266.8,0,0.29251054,1.0,0.1368,-0.7607,0.7407,7,0.55,1027,6,238,-1.3955
39661.0,1126,118.80701300299488,31.954985329787572,1.173,8.1,266.8,0,0.1789893,1.0,0.1561,-0.228,0.4565,7,0.55,1027,6,238,-0.06445
39662.0,1127,118.8070148974893,31.954985368976697,0.352,8.1,266.8,0,0.070489645,1.0,-0.01935,-0.0685,-0.01501,7,0.55,1027,6,238,0.006336
39663.0,1128,118.80701564018258,31.95498543126102,0.1056,8.17,266.8,0,0.033913963,1.0,-0.6675,-0.02054,-0.1755,7,0.55,1027,6,238,-0.001858
39664.0,1129,118.80701599612269,31.95498547137071,0.03168,8.26,266.8,0,0.017695645,1.0,-1.009,-0.006157,-0.0721,7,0.55,1027,6,238,-0.001345
39665.0,1130,118.80701599321137,31.954985630314205,0.00951,8.29,266.8,0,0.0050217328,1.0,-1.455,-0.001848,-0.02544,7,0.55,1027,6,238,-0.0007906
39666.0,1131,118.80701599555806,31.954985675381238,0.002851,8.37,266.8,0,0.015280464,1.0,-1.181,-0.000554,-0.0071,7,0.55,1027,6,238,-0.0001594
39667.0,1132,118.807015997851,31.954985812634188,0.0008554,8.39,266.8,0,0.034643926,1.0,-0.96,-0.0001664,-0.001883,7,0.55,1027,6,238,-2.94e-05
39668.0,1133,118.80701599916655,31.95498612384388,0.0002565,8.47,266.8,0,0.02647062,1.0,-1.005,-4.99e-05,-0.000582,7,0.55,1027,6,238,-9.9e-06
39669.0,1134,118.80701586003883,31.95498633026412,7.7e-05,8.49,266.8,0,0.05231834,1.0,-0.542,-1.496e-05,-0.0001059,7,0.55,1027,6,238,5e-07
39670.0,1135,118.80701569107843,31.95498677785035,2.307e-05,8.5,266.8,0,0.07455925,1.0,-0.2876,-4.5e-06,-1.717e-05,7,0.55,1027,6,238,7e-07
39671.0,1136,118.8070155123668,31.954987430237995,6.9e-06,8.5,266.8,0,0.06416986,1.0,-0.2361,-1.3e-06,-4.23e-06,7,0.55,1027,6,238,2.4e-07
39672.0,1137,118.80701533559497,31.954987986831718,2.1e-06,8.5,266.8,0,0.0642267,1.0,-0.1667,-4e-07,-9e-07,7,0.55,1027,6,238,6e-08
39673.0,1138,118.80701503053157,31.954988502472187,6e-07,8.5,266.8,0,0.074033596,1.0,-0.10187,-1e-07,-1e-07,7,0.55,1027,6,238,0.0
39674.0,1139,118.80701482358272,31.954989143929023,2e-07,8.5,266.8,0,0.061483435,1.0,-0.08594,-6e-08,-6e-08,7,0.55,1027,6,238,0.0
39675.0,1140,118.80701468200886,31.954989683023683,6e-08,8.5,266.8,0,0.0436314,1.0,-0.0848,-0.0,-0.0,7,0.55,1027,6,238,0.0
39676.0,1141,118.8070145002905,31.954990043372053,0.0,8.5,266.8,0,0.03886658,1.0,-0.06665,0.0,0.0,7,0.55,1027,6,238,0.0
39677.0,1142,118.80701432808024,31.954990360472145,0.0,8.5,266.8,0,0.051653367,1.0,-0.4175,0.0,0.0,7,0.55,1027,6,238,0.0
